bin,trades,censored,winners,losers,ties,win_rate,mean_winner,median_winner,mean_loser,median_loser,average_return,median_return,expectancy,profit_factor,average_holding,median_holding,worst_return,p05_return,expected_shortfall05,top5_share_gross_profit,module,feature,group_type,year,symbol,partition
3,3,0,1,2,0,0.3333333333333333,0.0062221950954861605,0.0062221950954861605,-0.02585106494818523,-0.02585106494818523,-0.015159978266961435,-0.021902978607166834,-0.015159978266961435,0.1203469781217459,7.0,4.0,-0.02979915128920363,-0.02900953402099995,-0.02979915128920363,1.0,breakout,adx_margin,bin/symbol,,MA,
3,4,0,2,2,0,0.5,0.04565253255540447,0.04565253255540447,-0.04625302095498546,-0.04625302095498546,-0.00030024419979049477,-0.0041420216016036515,-0.00030024419979049477,0.9870173150383972,13.75,13.0,-0.05108438615375532,-0.049634976594124365,-0.05108438615375532,1.0,breakout,adx_margin,bin/symbol,,META,
3,5,0,2,3,0,0.4,0.06047934530571586,0.06047934530571586,-0.07378066502671199,-0.07025612919552293,-0.02007666089374085,-0.009488727140995135,-0.02007666089374085,0.5464787220682596,4.0,5.0,-0.1415971387436179,-0.1273289368339989,-0.1415971387436179,1.0,breakout,adx_margin,bin/symbol,,MRVL,
3,2,0,1,1,0,0.5,0.026840682989550224,0.026840682989550224,-0.033113485876263504,-0.033113485876263504,-0.00313640144335664,-0.00313640144335664,-0.00313640144335664,0.8105665193283149,4.5,4.5,-0.033113485876263504,-0.030115777432972817,-0.033113485876263504,1.0,breakout,adx_margin,bin/symbol,,MS,
3,2,0,1,1,0,0.5,0.0797857038551939,0.0797857038551939,-0.15228433900624183,-0.15228433900624183,-0.036249317575523965,-0.036249317575523965,-0.036249317575523965,0.5239258637877637,10.5,10.5,-0.15228433900624183,-0.14068083686317004,-0.15228433900624183,1.0,breakout,adx_margin,bin/symbol,,MU,
3,3,0,3,0,0,1.0,0.051716663223104455,0.04539057134453861,,,0.051716663223104455,0.04539057134453861,0.051716663223104455,inf,24.333333333333332,21.0,0.04256547880291994,0.04284798805708181,0.04256547880291994,1.0,breakout,adx_margin,bin/symbol,,NFLX,
3,1,0,0,1,0,0.0,,,-0.01760799641945665,-0.01760799641945665,-0.01760799641945665,-0.01760799641945665,-0.01760799641945665,0.0,10.0,10.0,-0.01760799641945665,-0.01760799641945665,-0.01760799641945665,,breakout,adx_margin,bin/symbol,,NOW,
3,1,0,1,0,0,1.0,0.18808269770064379,0.18808269770064379,,,0.18808269770064379,0.18808269770064379,0.18808269770064379,inf,36.0,36.0,0.18808269770064379,0.18808269770064379,0.18808269770064379,1.0,breakout,adx_margin,bin/symbol,,NVDA,
3,3,0,3,0,0,1.0,0.014652327943540655,0.012690849595418552,,,0.014652327943540655,0.012690849595418552,0.014652327943540655,inf,10.0,11.0,0.007317888391766836,0.007855184512132008,0.007317888391766836,1.0,breakout,adx_margin,bin/symbol,,ORCL,
3,3,0,0,3,0,0.0,,,-0.036192202262928186,-0.0351777735033888,-0.036192202262928186,-0.0351777735033888,-0.036192202262928186,0.0,7.333333333333333,7.0,-0.042169318516553145,-0.04147016401523671,-0.042169318516553145,,breakout,adx_margin,bin/symbol,,PANW,
3,2,0,1,1,0,0.5,0.04454599789147373,0.04454599789147373,-0.034271356658197916,-0.034271356658197916,0.005137320616637908,0.005137320616637908,0.005137320616637908,1.2998025825399608,7.5,7.5,-0.034271356658197916,-0.030330488930714335,-0.034271356658197916,1.0,breakout,adx_margin,bin/symbol,,PLTR,
3,2,0,2,0,0,1.0,0.01254969258157268,0.01254969258157268,,,0.01254969258157268,0.01254969258157268,0.01254969258157268,inf,8.5,8.5,0.009320482257091811,0.009643403289539897,0.009320482257091811,1.0,breakout,adx_margin,bin/symbol,,QCOM,
3,3,0,0,3,0,0.0,,,-0.10036149894614683,-0.10227309947455077,-0.10036149894614683,-0.10227309947455077,-0.10036149894614683,0.0,6.0,6.0,-0.11292694574608408,-0.11186156111893075,-0.11292694574608408,,breakout,adx_margin,bin/symbol,,ROKU,
3,4,0,1,3,0,0.25,0.06162038675383874,0.06162038675383874,-0.02825818469740497,-0.01877486735332745,-0.005788541834594041,-0.01646215071992274,-0.005788541834594041,0.7268736168970015,6.5,6.0,-0.05185025265236942,-0.046888944857513125,-0.05185025265236942,1.0,breakout,adx_margin,bin/symbol,,RTX,
3,1,0,0,1,0,0.0,,,-0.07770430732554445,-0.07770430732554445,-0.07770430732554445,-0.07770430732554445,-0.07770430732554445,0.0,5.0,5.0,-0.07770430732554445,-0.07770430732554445,-0.07770430732554445,,breakout,adx_margin,bin/symbol,,SHOP,
3,2,0,1,1,0,0.5,0.5862437332633574,0.5862437332633574,-0.07950630422539673,-0.07950630422539673,0.25336871451898035,0.25336871451898035,0.25336871451898035,7.3735502986201364,15.0,15.0,-0.07950630422539673,-0.04621880235095902,-0.07950630422539673,1.0,breakout,adx_margin,bin/symbol,,SMCI,
3,3,0,1,2,0,0.3333333333333333,0.1053718971097859,0.1053718971097859,-0.09707998772235499,-0.09707998772235499,-0.02959602611164136,-0.0942222312644676,-0.02959602611164136,0.5427065844463508,8.0,6.0,-0.09993774418024237,-0.0993661928886649,-0.09993774418024237,1.0,breakout,adx_margin,bin/symbol,,TSLA,
3,4,0,3,1,0,0.75,0.06486737982850599,0.03592261275129083,-0.06138454325341636,-0.06138454325341636,0.0333043990580254,0.025544607649370832,0.0333043990580254,3.170214017592896,15.75,13.0,-0.06138454325341636,-0.04990187138328628,-0.06138454325341636,1.0,breakout,adx_margin,bin/symbol,,TSM,
3,3,0,1,2,0,0.3333333333333333,0.016840975459746943,0.016840975459746943,-0.06446443334764962,-0.06446443334764962,-0.03736263041185076,-0.01686940279050697,-0.03736263041185076,0.13062222519606595,8.333333333333334,6.0,-0.11205946390479227,-0.10254045779336374,-0.11205946390479227,1.0,breakout,adx_margin,bin/symbol,,UBER,
3,5,0,2,3,0,0.4,0.019303144250244486,0.019303144250244486,-0.020579652026851563,-0.025939787066725617,-0.004626533516013142,-0.0019215402227009681,-0.004626533516013142,0.6253148895183283,16.0,14.0,-0.0338776287911281,-0.032290060446247604,-0.0338776287911281,1.0,breakout,adx_margin,bin/symbol,,V,
3,4,0,4,0,0,1.0,0.0763243095973033,0.07411380719267824,,,0.0763243095973033,0.07411380719267824,0.0763243095973033,inf,26.25,25.5,0.04001896200604449,0.04486066150802317,0.04001896200604449,1.0,breakout,adx_margin,bin/symbol,,WMT,
4,2,0,1,1,0,0.5,0.06696088336343098,0.06696088336343098,-0.04144208714949493,-0.04144208714949493,0.012759398106968023,0.012759398106968023,0.012759398106968023,1.6157700533248132,8.0,8.0,-0.04144208714949493,-0.036021938623848636,-0.04144208714949493,1.0,breakout,adx_margin,bin/symbol,,AAPL,
4,2,0,1,1,0,0.5,0.07926914616395764,0.07926914616395764,-0.0691420170672723,-0.0691420170672723,0.0050635645483426694,0.0050635645483426694,0.0050635645483426694,1.146468522704972,8.5,8.5,-0.0691420170672723,-0.061721458905710805,-0.0691420170672723,1.0,breakout,adx_margin,bin/symbol,,AMD,
4,1,0,1,0,0,1.0,0.0010216089022212493,0.0010216089022212493,,,0.0010216089022212493,0.0010216089022212493,0.0010216089022212493,inf,20.0,20.0,0.0010216089022212493,0.0010216089022212493,0.0010216089022212493,1.0,breakout,adx_margin,bin/symbol,,AMZN,
4,1,0,1,0,0,1.0,0.3592085645183698,0.3592085645183698,,,0.3592085645183698,0.3592085645183698,0.3592085645183698,inf,11.0,11.0,0.3592085645183698,0.3592085645183698,0.3592085645183698,1.0,breakout,adx_margin,bin/symbol,,ARM,
4,3,0,1,2,0,0.3333333333333333,0.021093293585750628,0.021093293585750628,-0.030545407607999175,-0.030545407607999175,-0.013332507210082575,-0.013197638432546288,-0.013332507210082575,0.3452776577161595,12.333333333333334,14.0,-0.04789317678345206,-0.04442362294836148,-0.04789317678345206,1.0,breakout,adx_margin,bin/symbol,,ASML,
4,3,0,2,1,0,0.6666666666666666,0.05099604805712221,0.05099604805712221,-0.014340356869460558,-0.014340356869460558,0.029217246414927955,0.025777323756439596,0.029217246414927955,7.112242536407748,17.333333333333332,17.0,-0.014340356869460558,-0.010328588806870542,-0.014340356869460558,1.0,breakout,adx_margin,bin/symbol,,AVGO,
4,1,0,1,0,0,1.0,0.010158991072936052,0.010158991072936052,,,0.010158991072936052,0.010158991072936052,0.010158991072936052,inf,26.0,26.0,0.010158991072936052,0.010158991072936052,0.010158991072936052,1.0,breakout,adx_margin,bin/symbol,,BAC,
4,2,0,2,0,0,1.0,0.057213530304135674,0.057213530304135674,,,0.057213530304135674,0.057213530304135674,0.057213530304135674,inf,21.5,21.5,0.024377521891345122,0.027661122732624176,0.024377521891345122,1.0,breakout,adx_margin,bin/symbol,,CAT,
4,1,0,1,0,0,1.0,0.010108738960916241,0.010108738960916241,,,0.010108738960916241,0.010108738960916241,0.010108738960916241,inf,9.0,9.0,0.010108738960916241,0.010108738960916241,0.010108738960916241,1.0,breakout,adx_margin,bin/symbol,,COIN,
4,2,0,2,0,0,1.0,0.00805676136055622,0.00805676136055622,,,0.00805676136055622,0.00805676136055622,0.00805676136055622,inf,5.5,5.5,0.00427162294203054,0.004650136783883108,0.00427162294203054,1.0,breakout,adx_margin,bin/symbol,,COP,
4,2,0,1,1,0,0.5,0.06390010723924133,0.06390010723924133,-0.04030578702479637,-0.04030578702479637,0.011797160107222482,0.011797160107222482,0.011797160107222482,1.5853829426511283,20.0,20.0,-0.04030578702479637,-0.035095492311594485,-0.04030578702479637,1.0,breakout,adx_margin,bin/symbol,,COST,
4,2,0,1,1,0,0.5,0.033845785141541684,0.033845785141541684,-0.05043799155194173,-0.05043799155194173,-0.008296103205200023,-0.008296103205200023,-0.008296103205200023,0.6710375274694836,16.0,16.0,-0.05043799155194173,-0.04622380271726756,-0.05043799155194173,1.0,breakout,adx_margin,bin/symbol,,CRM,
4,1,0,0,1,0,0.0,,,-0.07103091126637961,-0.07103091126637961,-0.07103091126637961,-0.07103091126637961,-0.07103091126637961,0.0,3.0,3.0,-0.07103091126637961,-0.07103091126637961,-0.07103091126637961,,breakout,adx_margin,bin/symbol,,CRWD,
4,1,0,0,1,0,0.0,,,-0.06552431292026639,-0.06552431292026639,-0.06552431292026639,-0.06552431292026639,-0.06552431292026639,0.0,2.0,2.0,-0.06552431292026639,-0.06552431292026639,-0.06552431292026639,,breakout,adx_margin,bin/symbol,,DDOG,
4,2,0,1,1,0,0.5,0.14137125739410084,0.14137125739410084,-0.03429147284214651,-0.03429147284214651,0.05353989227597716,0.05353989227597716,0.05353989227597716,4.122635911407868,11.0,11.0,-0.03429147284214651,-0.02550833633033414,-0.03429147284214651,1.0,breakout,adx_margin,bin/symbol,,DE,
4,2,0,1,1,0,0.5,0.019648358642429642,0.019648358642429642,-0.05702701736331439,-0.05702701736331439,-0.018689329360442375,-0.018689329360442375,-0.018689329360442375,0.34454473600208796,8.0,8.0,-0.05702701736331439,-0.05319324856302719,-0.05702701736331439,1.0,breakout,adx_margin,bin/symbol,,ETN,
4,2,0,1,1,0,0.5,0.0387848477951076,0.0387848477951076,-0.012789679649683805,-0.012789679649683805,0.012997584072711899,0.012997584072711899,0.012997584072711899,3.0325112792067834,6.5,6.5,-0.012789679649683805,-0.010210953277444234,-0.012789679649683805,1.0,breakout,adx_margin,bin/symbol,,GE,
4,1,0,1,0,0,1.0,0.2071685619290078,0.2071685619290078,,,0.2071685619290078,0.2071685619290078,0.2071685619290078,inf,33.0,33.0,0.2071685619290078,0.2071685619290078,0.2071685619290078,1.0,breakout,adx_margin,bin/symbol,,GOOGL,
4,2,0,2,0,0,1.0,0.01657963796206241,0.01657963796206241,,,0.01657963796206241,0.01657963796206241,0.01657963796206241,inf,19.0,19.0,0.013908476678007986,0.014175592806413428,0.013908476678007986,1.0,breakout,adx_margin,bin/symbol,,GS,
4,1,0,0,1,0,0.0,,,-0.01968286468023095,-0.01968286468023095,-0.01968286468023095,-0.01968286468023095,-0.01968286468023095,0.0,12.0,12.0,-0.01968286468023095,-0.01968286468023095,-0.01968286468023095,,breakout,adx_margin,bin/symbol,,HD,
4,4,0,2,2,0,0.5,0.16082135109712659,0.16082135109712659,-0.11132291340835537,-0.11132291340835537,0.024749218844385606,0.0275281139356654,0.024749218844385606,1.4446383603634299,11.5,11.0,-0.1437077899233894,-0.1339923269688792,-0.1437077899233894,1.0,breakout,adx_margin,bin/symbol,,HOOD,
4,3,0,2,1,0,0.6666666666666666,0.02765800408992858,0.02765800408992858,-0.02981723180891982,-0.02981723180891982,0.00849959212364578,0.005505041946778366,0.00849959212364578,1.8551691362344838,10.0,9.0,-0.02981723180891982,-0.026285004433350002,-0.02981723180891982,1.0,breakout,adx_margin,bin/symbol,,LLY,
4,2,0,0,2,0,0.0,,,-0.03567175109333459,-0.03567175109333459,-0.03567175109333459,-0.03567175109333459,-0.03567175109333459,0.0,6.0,6.0,-0.04054486304388594,-0.0400575518488308,-0.04054486304388594,,breakout,adx_margin,bin/symbol,,MA,
4,1,0,0,1,0,0.0,,,-0.0671520363247643,-0.0671520363247643,-0.0671520363247643,-0.0671520363247643,-0.0671520363247643,0.0,10.0,10.0,-0.0671520363247643,-0.0671520363247643,-0.0671520363247643,,breakout,adx_margin,bin/symbol,,META,
4,4,0,0,4,0,0.0,,,-0.049007719922994214,-0.04604232834107452,-0.049007719922994214,-0.04604232834107452,-0.049007719922994214,0.0,10.0,11.0,-0.08225197547669394,-0.077797788766781,-0.08225197547669394,,breakout,adx_margin,bin/symbol,,MRVL,
4,1,0,0,1,0,0.0,,,-0.055832908578413054,-0.055832908578413054,-0.055832908578413054,-0.055832908578413054,-0.055832908578413054,0.0,6.0,6.0,-0.055832908578413054,-0.055832908578413054,-0.055832908578413054,,breakout,adx_margin,bin/symbol,,MS,
4,4,0,2,2,0,0.5,0.11352773665836702,0.11352773665836702,-0.04598238870576177,-0.04598238870576177,0.033772673976302625,0.024500896021732388,0.033772673976302625,2.4689395191020505,19.75,18.5,-0.04757766223185411,-0.047099080174026406,-0.04757766223185411,1.0,breakout,adx_margin,bin/symbol,,MSFT,
4,4,0,2,2,0,0.5,0.009935415908427725,0.009935415908427725,-0.025898194062387525,-0.025898194062387525,-0.0079813890769799,-0.0014658751942663306,-0.0079813890769799,0.38363354157026464,12.5,12.5,-0.04001400835907376,-0.03577926407006789,-0.04001400835907376,1.0,breakout,adx_margin,bin/symbol,,MU,
4,2,0,0,2,0,0.0,,,-0.02322856372077925,-0.02322856372077925,-0.02322856372077925,-0.02322856372077925,-0.02322856372077925,0.0,7.5,7.5,-0.023453780078805053,-0.02343125844300247,-0.023453780078805053,,breakout,adx_margin,bin/symbol,,NFLX,
4,1,0,0,1,0,0.0,,,-0.049813119429830244,-0.049813119429830244,-0.049813119429830244,-0.049813119429830244,-0.049813119429830244,0.0,5.0,5.0,-0.049813119429830244,-0.049813119429830244,-0.049813119429830244,,breakout,adx_margin,bin/symbol,,NKE,
4,2,0,1,1,0,0.5,0.6361085176911201,0.6361085176911201,-0.0035047005760747707,-0.0035047005760747707,0.31630190855752266,0.31630190855752266,0.31630190855752266,181.5015302686871,37.0,37.0,-0.0035047005760747707,0.028475960337284972,-0.0035047005760747707,1.0,breakout,adx_margin,bin/symbol,,NVDA,
4,3,0,1,2,0,0.3333333333333333,0.01889105939557889,0.01889105939557889,-0.03231555887616644,-0.03231555887616644,-0.015246686118917996,-0.020961833933739626,-0.015246686118917996,0.2922904639831486,5.666666666666667,4.0,-0.04366928381859325,-0.04139853883010789,-0.04366928381859325,1.0,breakout,adx_margin,bin/symbol,,ORCL,
4,2,0,1,1,0,0.5,0.15193479196450177,0.15193479196450177,-0.02873427048369781,-0.02873427048369781,0.06160026074040198,0.06160026074040198,0.06160026074040198,5.287581323865553,12.5,12.5,-0.02873427048369781,-0.01970081736128783,-0.02873427048369781,1.0,breakout,adx_margin,bin/symbol,,PANW,
4,3,0,0,3,0,0.0,,,-0.06429510391351119,-0.07317710799943022,-0.06429510391351119,-0.07317710799943022,-0.06429510391351119,0.0,5.333333333333333,6.0,-0.10196071451246647,-0.09908235386116285,-0.10196071451246647,,breakout,adx_margin,bin/symbol,,PLTR,
4,1,0,0,1,0,0.0,,,-0.0509688318735394,-0.0509688318735394,-0.0509688318735394,-0.0509688318735394,-0.0509688318735394,0.0,2.0,2.0,-0.0509688318735394,-0.0509688318735394,-0.0509688318735394,,breakout,adx_margin,bin/symbol,,QCOM,
4,1,0,1,0,0,1.0,0.06371136957017831,0.06371136957017831,,,0.06371136957017831,0.06371136957017831,0.06371136957017831,inf,22.0,22.0,0.06371136957017831,0.06371136957017831,0.06371136957017831,1.0,breakout,adx_margin,bin/symbol,,ROKU,
4,1,0,0,1,0,0.0,,,-0.023708981931997553,-0.023708981931997553,-0.023708981931997553,-0.023708981931997553,-0.023708981931997553,0.0,18.0,18.0,-0.023708981931997553,-0.023708981931997553,-0.023708981931997553,,breakout,adx_margin,bin/symbol,,RTX,
4,2,0,0,2,0,0.0,,,-0.062121833700390594,-0.062121833700390594,-0.062121833700390594,-0.062121833700390594,-0.062121833700390594,0.0,12.5,12.5,-0.07325705865573129,-0.07214353616019722,-0.07325705865573129,,breakout,adx_margin,bin/symbol,,SHOP,
4,1,0,0,1,0,0.0,,,-0.06677164561121418,-0.06677164561121418,-0.06677164561121418,-0.06677164561121418,-0.06677164561121418,0.0,5.0,5.0,-0.06677164561121418,-0.06677164561121418,-0.06677164561121418,,breakout,adx_margin,bin/symbol,,SMCI,
4,2,0,1,1,0,0.5,0.026296931624837372,0.026296931624837372,-0.0037972524447712486,-0.0037972524447712486,0.011249839590033062,0.011249839590033062,0.011249839590033062,6.925252404813853,5.0,5.0,-0.0037972524447712486,-0.0022925432412908174,-0.0037972524447712486,1.0,breakout,adx_margin,bin/symbol,,TSM,
4,2,0,0,2,0,0.0,,,-0.051280586064648526,-0.051280586064648526,-0.051280586064648526,-0.051280586064648526,-0.051280586064648526,0.0,12.5,12.5,-0.07128869004003047,-0.06928787964249228,-0.07128869004003047,,breakout,adx_margin,bin/symbol,,UBER,
4,3,0,1,2,0,0.3333333333333333,0.017752184105778168,0.017752184105778168,-0.011358603798234279,-0.011358603798234279,-0.00165500783023013,-0.011090377740387014,-0.00165500783023013,0.7814421746331968,16.0,16.0,-0.011626829856081544,-0.011573184644512092,-0.011626829856081544,1.0,breakout,adx_margin,bin/symbol,,WMT,
4,1,0,0,1,0,0.0,,,-0.010480445228906121,-0.010480445228906121,-0.010480445228906121,-0.010480445228906121,-0.010480445228906121,0.0,3.0,3.0,-0.010480445228906121,-0.010480445228906121,-0.010480445228906121,,breakout,adx_margin,bin/symbol,,XOM,
5,2,0,1,1,0,0.5,0.0051748180962978285,0.0051748180962978285,-0.04905424288826532,-0.04905424288826532,-0.021939712395983746,-0.021939712395983746,-0.021939712395983746,0.10549175344699369,13.5,13.5,-0.04905424288826532,-0.04634278983903716,-0.04905424288826532,1.0,breakout,adx_margin,bin/symbol,,AAPL,
5,2,0,1,1,0,0.5,0.06877494866149592,0.06877494866149592,-0.008552351038041084,-0.008552351038041084,0.030111298811727416,0.030111298811727416,0.030111298811727416,8.041642392317986,6.5,6.5,-0.008552351038041084,-0.004685986053064233,-0.008552351038041084,1.0,breakout,adx_margin,bin/symbol,,AMD,
5,3,0,0,3,0,0.0,,,-0.10368203320588458,-0.09651624328883923,-0.10368203320588458,-0.09651624328883923,-0.10368203320588458,0.0,5.0,5.0,-0.12303899231988369,-0.12038671741677924,-0.12303899231988369,,breakout,adx_margin,bin/symbol,,ARM,
5,1,0,0,1,0,0.0,,,-0.03561418998193999,-0.03561418998193999,-0.03561418998193999,-0.03561418998193999,-0.03561418998193999,0.0,4.0,4.0,-0.03561418998193999,-0.03561418998193999,-0.03561418998193999,,breakout,adx_margin,bin/symbol,,ASML,
5,1,0,0,1,0,0.0,,,-0.007735423345268333,-0.007735423345268333,-0.007735423345268333,-0.007735423345268333,-0.007735423345268333,0.0,19.0,19.0,-0.007735423345268333,-0.007735423345268333,-0.007735423345268333,,breakout,adx_margin,bin/symbol,,AVGO,
5,1,0,0,1,0,0.0,,,-0.05976674293466333,-0.05976674293466333,-0.05976674293466333,-0.05976674293466333,-0.05976674293466333,0.0,5.0,5.0,-0.05976674293466333,-0.05976674293466333,-0.05976674293466333,,breakout,adx_margin,bin/symbol,,BAC,
5,1,0,1,0,0,1.0,0.040806661635555574,0.040806661635555574,,,0.040806661635555574,0.040806661635555574,0.040806661635555574,inf,16.0,16.0,0.040806661635555574,0.040806661635555574,0.040806661635555574,1.0,breakout,adx_margin,bin/symbol,,CAT,
5,2,0,1,1,0,0.5,0.14906049308664682,0.14906049308664682,-0.10933888191320018,-0.10933888191320018,0.019860805586723318,0.019860805586723318,0.019860805586723318,1.3632889826418753,11.0,11.0,-0.10933888191320018,-0.09641891316320783,-0.10933888191320018,1.0,breakout,adx_margin,bin/symbol,,COIN,
